animal,session,trial,reward_magnitude,ITI(ms),reward_outcome,observed_actTime,reward_prob_at_reposne,dot_speed(ms),1=responded,past_reward,past_actTime,deterministic_actTime,1=treatment group
1,5,178,3,5000,3,20,0.982,100,1,3,27,5,2
1,5,179,1,5000,1,22,0.9933,300,1,3,20,3,2
1,5,180,1,5000,1,19,0.9707,200,1,1,22,9,2
1,5,181,2,3000,2,18,0.9526,300,1,1,19,8,2
1,5,182,2,3000,2,14,0.7311,200,1,2,18,8,2
1,5,183,3,3000,3,15,0.8176,100,1,2,14,5,2
1,5,184,3,3000,3,16,0.8808,200,1,3,15,6,2
1,5,185,3,3000,0,12,0.5,100,1,3,16,4,2
1,5,186,3,3000,0,13,0.6225,300,1,0,12,3,2
1,5,187,2,3000,2,19,0.9707,200,1,0,13,6,2
1,5,188,3,3000,3,17,0.9241,100,1,2,19,2,2
1,5,189,1,3000,1,18,0.9526,200,1,3,17,8,2
1,5,190,1,3000,1,21,0.989,200,1,1,18,11,2
1,5,191,3,3000,3,18,0.9526,200,1,1,21,7,2
1,5,192,2,3000,2,13,0.6225,200,1,3,18,4,2
1,5,193,1,3000,1,22,0.9933,200,1,2,13,11,2
1,5,194,3,3000,0,14,0.7311,300,1,1,22,7,2
1,5,195,3,3000,3,18,0.9526,200,1,0,14,6,2
1,5,196,2,3000,2,16,0.8808,100,1,3,18,13,2
1,5,197,3,3000,0,11,0.3775,300,1,2,16,7,2
1,5,198,2,3000,2,19,0.9707,100,1,0,11,7,2
1,5,199,3,3000,3,18,0.9526,100,1,2,19,12,2
1,5,200,2,3000,0,14,0.7311,300,1,3,18,7,2
1,5,201,1,3000,1,21,0.989,100,1,0,14,8,2
1,5,202,2,3000,2,15,0.8176,200,1,1,21,12,2
1,5,203,2,3000,0,13,0.6225,200,1,2,15,5,2
1,5,204,1,3000,NaN,NaN,NaN,200,0,0,13,3,2
1,5,205,2,3000,2,23,0.9959,100,1,NaN,NaN,7,2
1,5,206,2,3000,NaN,NaN,NaN,200,0,2,23,10,2
1,5,207,3,3000,3,18,0.9526,300,1,NaN,NaN,8,2
2,1,2,3,7000,0,4,0.018,200,1,1,26,10,1
2,1,3,2,7000,0,6,0.0474,300,1,0,4,8,1
2,1,4,3,7000,NaN,NaN,NaN,200,0,0,6,5,1
2,1,5,3,7000,0,4,0.018,200,1,NaN,NaN,6,1
2,1,6,1,7000,1,24,0.9975,200,1,0,4,7,1
2,1,7,2,7000,0,11,0.3775,100,1,1,24,4,1
2,1,8,2,7000,NaN,NaN,NaN,200,0,0,11,6,1
2,1,9,1,7000,0,4,0.018,300,1,NaN,NaN,8,1
2,1,10,2,7000,0,6,0.0474,300,1,0,4,6,1
2,1,11,1,7000,NaN,NaN,NaN,100,0,0,6,7,1
2,1,12,3,7000,0,7,0.0759,300,1,NaN,NaN,11,1
2,1,13,1,7000,NaN,NaN,NaN,300,0,0,7,3,1
2,1,14,1,7000,1,13,0.6225,300,1,NaN,NaN,7,1
2,1,15,1,7000,1,25,0.9985,100,1,1,13,5,1
2,1,16,1,7000,0,6,0.0474,200,1,1,25,6,1
2,1,17,3,7000,NaN,NaN,NaN,200,0,0,6,7,1
2,1,18,1,7000,1,16,0.8808,100,1,NaN,NaN,3,1
2,1,19,2,7000,0,9,0.1824,100,1,1,16,3,1
2,1,20,2,7000,0,11,0.3775,200,1,0,9,4,1
2,1,21,2,7000,2,12,0.5,300,1,0,11,9,1
2,1,22,1,7000,0,7,0.0759,300,1,2,12,9,1
2,1,23,3,7000,3,24,0.9975,300,1,0,7,4,1
2,1,24,3,7000,0,9,0.1824,200,1,3,24,3,1
2,1,25,3,7000,0,10,0.2689,200,1,0,9,3,1
2,1,26,3,7000,3,7,0.0759,300,1,0,10,11,1
2,1,27,2,7000,0,5,0.0293,300,1,3,7,12,1
2,1,28,1,7000,0,12,0.5,100,1,0,5,9,1
2,1,29,1,7000,0,9,0.1824,100,1,0,12,6,1
2,1,30,3,7000,0,7,0.0759,200,1,0,9,6,1
2,1,31,2,3000,2,10,0.2689,200,1,0,7,9,1
2,1,32,3,3000,0,12,0.5,100,1,2,10,7,1
2,1,33,3,3000,3,15,0.8176,100,1,0,12,9,1
2,1,34,2,3000,0,8,0.1192,200,1,3,15,9,1
2,1,35,1,3000,0,5,0.0293,300,1,0,8,9,1
2,1,36,3,3000,0,9,0.1824,300,1,0,5,13,1
2,1,37,1,3000,NaN,NaN,NaN,300,0,0,9,5,1
2,1,38,1,3000,1,11,0.3775,300,1,NaN,NaN,3,1
2,1,39,2,3000,0,11,0.3775,100,1,1,11,7,1
2,1,40,3,3000,0,10,0.2689,300,1,0,11,5,1
2,1,41,3,3000,3,13,0.6225,100,1,0,10,8,1
2,1,42,2,3000,0,9,0.1824,200,1,3,13,9,1
2,1,43,3,3000,3,9,0.1824,300,1,0,9,6,1
2,1,44,1,3000,1,13,0.6225,100,1,3,9,3,1
2,1,45,1,3000,1,10,0.2689,100,1,1,13,7,1
2,1,46,3,3000,0,7,0.0759,200,1,1,10,5,1
2,1,47,1,3000,1,16,0.8808,200,1,0,7,4,1
2,1,48,1,3000,1,14,0.7311,100,1,1,16,4,1
2,1,49,1,3000,0,10,0.2689,100,1,1,14,4,1
2,1,50,2,3000,0,12,0.5,300,1,0,10,7,1
2,1,51,3,3000,3,11,0.3775,300,1,0,12,6,1
2,1,52,2,3000,0,4,0.018,300,1,3,11,5,1
2,1,53,1,3000,0,8,0.1192,300,1,0,4,3,1
2,1,54,1,3000,1,21,0.989,200,1,0,8,10,1
2,1,55,3,3000,0,6,0.0474,200,1,1,21,8,1
2,1,56,2,3000,2,11,0.3775,300,1,0,6,3,1
2,1,57,2,3000,0,7,0.0759,200,1,2,11,5,1
2,1,58,3,3000,3,16,0.8808,100,1,0,7,9,1
2,1,59,2,3000,2,13,0.6225,100,1,3,16,11,1
2,1,60,3,3000,0,5,0.0293,200,1,2,13,6,1
2,1,61,3,5000,0,6,0.0474,300,1,0,5,3,1
2,1,62,3,5000,0,5,0.0293,300,1,0,6,4,1
2,1,63,3,5000,3,11,0.3775,100,1,0,5,10,1
2,1,64,2,5000,0,9,0.1824,100,1,3,11,8,1
2,1,65,2,5000,0,11,0.3775,100,1,0,9,5,1
2,1,66,3,5000,3,9,0.1824,100,1,0,11,4,1
2,1,67,1,5000,0,8,0.1192,100,1,3,9,5,1
2,1,68,2,5000,0,6,0.0474,200,1,0,8,8,1
2,1,69,3,5000,0,6,0.0474,300,1,0,6,10,1
2,1,70,3,5000,0,9,0.1824,200,1,0,6,8,1
2,1,71,3,5000,0,13,0.6225,100,1,0,9,4,1
2,1,72,2,5000,2,19,0.9707,100,1,0,13,8,1
2,1,73,3,5000,3,11,0.3775,200,1,2,19,5,1
2,1,74,1,5000,0,5,0.0293,300,1,3,11,9,1
2,1,75,2,5000,0,7,0.0759,200,1,0,5,10,1
2,1,76,2,5000,0,12,0.5,300,1,0,7,6,1
2,1,77,1,5000,1,12,0.5,300,1,0,12,4,1
2,1,78,2,5000,2,12,0.5,200,1,1,12,8,1
2,1,79,1,5000,0,8,0.1192,300,1,2,12,9,1
2,1,80,3,5000,0,13,0.6225,100,1,0,8,8,1
2,1,81,3,5000,3,11,0.3775,200,1,0,13,8,1
2,1,82,2,5000,0,6,0.0474,200,1,3,11,8,1
2,1,83,3,5000,0,12,0.5,300,1,0,6,4,1
2,1,84,3,5000,3,12,0.5,100,1,0,12,10,1
2,1,85,1,5000,0,7,0.0759,200,1,3,12,4,1
2,1,86,1,5000,NaN,NaN,NaN,300,0,0,7,4,1
2,1,87,2,5000,0,5,0.0293,300,1,NaN,NaN,9,1
2,1,88,2,5000,2,14,0.7311,100,1,0,5,8,1
2,1,89,1,5000,0,9,0.1824,100,1,2,14,10,1
2,1,90,1,5000,1,19,0.9707,200,1,0,9,14,1
2,1,91,1,3000,0,7,0.0759,200,1,1,19,8,1
2,1,92,1,3000,0,9,0.1824,200,1,0,7,6,1
2,1,93,1,3000,0,8,0.1192,300,1,0,9,12,1
2,1,94,3,3000,0,11,0.3775,100,1,0,8,7,1
2,1,95,3,3000,0,7,0.0759,300,1,0,11,6,1
2,1,96,1,3000,1,13,0.6225,300,1,0,7,6,1
2,1,97,1,3000,1,26,1,200,1,1,13,5,1
2,1,98,2,3000,0,7,0.0759,300,1,1,26,7,1
2,1,99,2,3000,0,10,0.2689,200,1,0,7,6,1
2,1,100,1,3000,1,17,0.9241,300,1,0,10,5,1
2,1,101,3,3000,0,12,0.5,100,1,1,17,7,1
2,1,102,1,3000,0,9,0.1824,200,1,0,12,5,1
2,1,103,3,3000,0,6,0.0474,300,1,0,9,5,1
2,1,104,1,3000,1,12,0.5,300,1,0,6,3,1
2,1,105,2,3000,2,20,0.982,100,1,1,12,7,1
2,1,106,2,3000,0,12,0.5,300,1,2,20,NaN,1
2,1,107,2,3000,0,7,0.0759,300,1,0,12,NaN,1
2,1,108,2,3000,0,12,0.5,100,1,0,7,NaN,1
2,1,109,3,3000,0,13,0.6225,200,1,0,12,NaN,1
2,1,110,2,3000,0,17,0.9241,100,1,0,13,NaN,1
2,1,111,1,3000,1,19,0.9707,100,1,0,17,NaN,1
2,1,112,1,3000,1,17,0.9241,300,1,1,19,NaN,1
2,1,113,2,3000,0,10,0.2689,200,1,1,17,NaN,1
2,1,114,3,3000,0,10,0.2689,200,1,0,10,NaN,1
2,1,115,1,3000,0,11,0.3775,200,1,0,10,17,1
2,1,116,2,3000,0,10,0.2689,200,1,0,11,19,1
2,1,117,2,3000,2,11,0.3775,200,1,0,10,29,1
2,1,118,3,3000,0,9,0.1824,200,1,2,11,26,1
2,1,119,1,3000,1,13,0.6225,200,1,0,9,22,1
2,1,120,1,3000,1,23,0.9959,300,1,1,13,23,1
2,1,121,1,5000,NaN,NaN,NaN,200,0,1,23,12,1
2,1,122,2,5000,0,8,0.1192,300,1,NaN,NaN,10,1
2,1,123,3,5000,0,8,0.1192,300,1,0,8,18,1
2,1,124,2,5000,0,12,0.5,300,1,0,8,20,1
2,1,125,2,5000,2,17,0.9241,300,1,0,12,34,1
2,1,126,1,5000,0,12,0.5,100,1,2,17,16,1
2,1,127,1,5000,1,18,0.9526,100,1,0,12,21,1
2,1,128,1,5000,1,16,0.8808,300,1,1,18,14,1
2,1,129,1,5000,0,14,0.7311,200,1,1,16,17,1
2,1,130,1,5000,1,26,1,200,1,0,14,19,1
2,1,131,3,5000,3,14,0.7311,200,1,1,26,12,1
2,1,132,2,5000,2,9,0.1824,200,1,3,14,26,1
2,1,133,1,5000,0,5,0.0293,200,1,2,9,14,1
2,1,134,1,5000,0,9,0.1824,300,1,0,5,15,1
2,1,135,2,5000,2,19,0.9707,100,1,0,9,19,1
2,1,136,2,5000,0,8,0.1192,200,1,2,19,17,1
2,1,137,2,5000,NaN,NaN,NaN,300,0,0,8,11,1
2,1,138,2,5000,2,16,0.8808,100,1,NaN,NaN,27,1
2,1,139,3,5000,0,6,0.0474,300,1,2,16,20,1
2,1,140,1,5000,1,12,0.5,300,1,0,6,16,1
2,1,141,3,5000,3,14,0.7311,100,1,1,12,28,1
2,1,142,1,5000,0,5,0.0293,200,1,3,14,17,1
2,1,143,3,5000,0,10,0.2689,200,1,0,5,27,1
2,1,144,2,5000,0,8,0.1192,300,1,0,10,20,1
2,1,145,1,5000,0,8,0.1192,300,1,0,8,12,1
2,1,146,1,5000,1,23,0.9959,100,1,0,8,15,1
2,1,147,3,5000,0,9,0.1824,100,1,1,23,35,1
2,1,148,2,5000,2,12,0.5,200,1,0,9,15,1
2,1,149,2,5000,0,9,0.1824,100,1,2,12,13,1
2,1,150,3,5000,0,10,0.2689,300,1,0,9,25,1
2,1,151,1,7000,0,6,0.0474,200,1,0,10,15,1
2,1,152,3,7000,NaN,NaN,NaN,100,0,0,6,15,1
2,1,153,3,7000,3,12,0.5,100,1,NaN,NaN,9,1
2,1,154,3,7000,0,8,0.1192,300,1,3,12,16,1
2,1,155,1,7000,1,20,0.982,100,1,0,8,15,1
2,1,156,2,7000,2,11,0.3775,300,1,1,20,19,1
2,1,157,2,7000,2,14,0.7311,100,1,2,11,20,1
2,1,158,2,7000,0,6,0.0474,200,1,2,14,23,1
2,1,159,1,7000,0,9,0.1824,300,1,0,6,24,1
2,1,160,1,7000,1,22,0.9933,100,1,0,9,14,1
2,1,161,2,7000,0,9,0.1824,200,1,1,22,22,1
2,1,162,1,7000,0,14,0.7311,200,1,0,9,17,1
2,1,163,2,7000,0,8,0.1192,300,1,0,14,27,1
2,1,164,1,7000,1,13,0.6225,200,1,0,8,23,1
2,1,165,2,7000,0,6,0.0474,200,1,1,13,10,1
2,1,166,3,7000,3,17,0.9241,100,1,0,6,14,1
2,1,167,1,7000,0,7,0.0759,200,1,3,17,16,1
2,1,168,1,7000,NaN,NaN,NaN,300,0,0,7,16,1
2,1,169,2,7000,0,3,0.011,300,1,NaN,NaN,16,1
2,1,170,1,7000,1,15,0.8176,200,1,0,3,14,1
2,1,171,3,7000,0,13,0.6225,100,1,1,15,16,1
2,1,172,3,7000,0,11,0.3775,300,1,0,13,10,1
2,1,173,1,7000,1,22,0.9933,300,1,0,11,16,1
2,1,174,1,7000,0,6,0.0474,200,1,1,22,10,1
2,1,175,3,7000,3,21,0.989,100,1,0,6,9,1
2,1,176,3,7000,0,12,0.5,300,1,3,21,24,1
2,1,177,1,7000,1,14,0.7311,300,1,0,12,15,1
2,1,178,3,7000,0,11,0.3775,100,1,1,14,17,1
2,1,179,2,7000,0,5,0.0293,200,1,0,11,8,1
2,1,180,1,7000,1,17,0.9241,100,1,0,5,15,1
2,1,181,2,5000,0,8,0.1192,300,1,1,17,14,1
2,1,182,2,5000,0,10,0.2689,300,1,0,8,25,1
2,1,183,1,5000,0,9,0.1824,300,1,0,10,9,1
2,1,184,1,5000,1,23,0.9959,100,1,0,9,12,1
2,1,185,3,5000,0,8,0.1192,200,1,1,23,11,1
2,1,186,2,5000,2,16,0.8808,200,1,0,8,14,1
2,1,187,3,5000,0,5,0.0293,300,1,2,16,11,1
2,1,188,1,5000,0,5,0.0293,200,1,0,5,15,1
2,1,189,2,5000,0,9,0.1824,300,1,0,5,16,1
2,1,190,1,5000,1,22,0.9933,100,1,0,9,17,1
2,1,191,3,5000,0,12,0.5,100,1,1,22,14,1
2,1,192,2,5000,2,25,0.9985,100,1,0,12,12,1
2,1,193,3,5000,3,10,0.2689,100,1,2,25,11,1
2,1,194,2,5000,2,15,0.8176,100,1,3,10,7,1
2,1,195,1,5000,0,11,0.3775,100,1,2,15,16,1
2,1,196,3,5000,0,6,0.0474,300,1,0,11,16,1
2,1,197,2,5000,0,9,0.1824,300,1,0,6,22,1
2,1,198,2,5000,2,16,0.8808,100,1,0,9,19,1
2,1,199,2,5000,2,14,0.7311,100,1,2,16,18,1
2,1,200,3,5000,0,7,0.0759,300,1,2,14,14,1
2,1,201,1,5000,1,15,0.8176,300,1,0,7,15,1
2,1,202,1,5000,1,12,0.5,200,1,1,15,6,1
2,1,203,1,5000,1,12,0.5,200,1,1,12,11,1
2,1,204,2,5000,0,13,0.6225,100,1,1,12,35,1
2,1,205,3,5000,0,7,0.0759,300,1,0,13,18,1
2,1,206,1,5000,1,10,0.2689,300,1,0,7,23,1
2,1,207,1,5000,0,7,0.0759,300,1,1,10,27,1
2,1,208,1,5000,NaN,NaN,NaN,100,0,0,7,21,1
2,1,209,1,5000,NaN,NaN,NaN,100,0,NaN,NaN,12,1
2,2,2,3,7000,0,6,0.0474,200,1,0,8,10,1
2,2,3,1,7000,0,5,0.0293,200,1,0,6,20,1
2,2,4,3,7000,0,6,0.0474,300,1,0,5,25,1
2,2,5,3,7000,0,4,0.018,200,1,0,6,35,1
2,2,6,3,7000,3,15,0.8176,200,1,0,4,19,1
2,2,7,3,7000,0,5,0.0293,300,1,3,15,36,1
2,2,8,3,7000,0,5,0.0293,300,1,0,5,25,1
2,2,9,2,7000,0,4,0.018,300,1,0,5,12,1
2,2,10,1,7000,0,5,0.0293,300,1,0,4,15,1
2,2,11,2,7000,2,24,0.9975,200,1,0,5,22,1
2,2,12,2,7000,0,5,0.0293,200,1,2,24,18,1
2,2,13,2,7000,0,7,0.0759,300,1,0,5,23,1
2,2,14,3,7000,0,13,0.6225,100,1,0,7,9,1
2,2,15,3,7000,0,6,0.0474,300,1,0,13,20,1
2,2,16,2,7000,0,5,0.0293,200,1,0,6,17,1
2,2,17,2,7000,2,12,0.5,100,1,0,5,23,1
2,2,18,1,7000,1,10,0.2689,200,1,2,12,21,1
2,2,19,2,7000,2,10,0.2689,100,1,1,10,34,1
2,2,20,2,7000,0,8,0.1192,200,1,2,10,25,1
2,2,21,2,7000,0,8,0.1192,300,1,0,8,18,1
2,2,22,1,7000,1,13,0.6225,100,1,0,8,18,1
2,2,23,1,7000,1,9,0.1824,100,1,1,13,14,1
2,2,24,3,7000,0,12,0.5,100,1,1,9,12,1
2,2,25,1,7000,0,5,0.0293,200,1,0,12,18,1
2,2,26,2,7000,0,10,0.2689,100,1,0,5,15,1
2,2,27,3,7000,0,12,0.5,100,1,0,10,19,1
2,2,28,1,7000,1,17,0.9241,200,1,0,12,11,1
2,2,29,2,7000,0,10,0.2689,100,1,1,17,17,1
2,2,30,1,7000,0,5,0.0293,300,1,0,10,14,1
2,2,31,1,5000,1,10,0.2689,300,1,0,5,17,1
2,2,32,2,5000,0,11,0.3775,100,1,1,10,37,1
2,2,33,2,5000,2,11,0.3775,200,1,0,11,21,1
2,2,34,1,5000,0,13,0.6225,100,1,2,11,16,1
2,2,35,2,5000,0,5,0.0293,300,1,0,13,31,1
2,2,36,3,5000,0,9,0.1824,200,1,0,5,11,1
2,2,37,2,5000,2,9,0.1824,200,1,0,9,16,1
2,2,38,3,5000,3,7,0.0759,200,1,2,9,19,1
2,2,39,3,5000,0,6,0.0474,300,1,3,7,20,1
2,2,40,1,5000,1,11,0.3775,100,1,0,6,19,1
2,2,41,2,5000,2,11,0.3775,100,1,1,11,14,1
2,2,42,1,5000,0,6,0.0474,200,1,2,11,20,1
2,2,43,1,5000,0,9,0.1824,300,1,0,6,13,1
2,2,44,3,5000,0,10,0.2689,200,1,0,9,17,1
2,2,45,1,5000,1,11,0.3775,100,1,0,10,18,1
2,2,46,1,5000,0,9,0.1824,100,1,1,11,16,1
2,2,47,2,5000,0,5,0.0293,300,1,0,9,15,1
2,2,48,3,5000,0,6,0.0474,300,1,0,5,17,1
2,2,49,3,5000,0,6,0.0474,300,1,0,6,22,1
2,2,50,2,5000,0,6,0.0474,300,1,0,6,15,1
2,2,51,1,5000,0,8,0.1192,100,1,0,6,17,1
2,2,52,2,5000,0,8,0.1192,200,1,0,8,13,1
2,2,53,2,5000,0,5,0.0293,300,1,0,8,21,1
2,2,54,3,5000,0,8,0.1192,200,1,0,5,15,1
2,2,55,2,5000,2,9,0.1824,100,1,0,8,10,1
2,2,56,2,5000,0,4,0.018,300,1,2,9,15,1
2,2,57,3,5000,0,10,0.2689,100,1,0,4,25,1
2,2,58,2,5000,0,8,0.1192,200,1,0,10,24,1
2,2,59,1,5000,0,10,0.2689,100,1,0,8,31,1
2,2,60,1,5000,0,10,0.2689,200,1,0,10,7,1
2,2,61,3,3000,0,10,0.2689,100,1,0,10,18,1
2,2,62,3,3000,0,10,0.2689,100,1,0,10,20,1
2,2,63,2,3000,0,7,0.0759,200,1,0,10,12,1
2,2,64,3,3000,0,6,0.0474,300,1,0,7,9,1
2,2,65,3,3000,0,10,0.2689,100,1,0,6,8,1
2,2,66,2,3000,0,5,0.0293,300,1,0,10,15,1
2,2,67,3,3000,0,7,0.0759,200,1,0,5,15,1
2,2,68,2,3000,0,10,0.2689,100,1,0,7,17,1
2,2,69,1,3000,0,10,0.2689,300,1,0,10,12,1
2,2,70,1,3000,0,8,0.1192,300,1,0,10,21,1
2,2,71,2,3000,0,11,0.3775,100,1,0,8,20,1
2,2,72,2,3000,0,8,0.1192,300,1,0,11,17,1
2,2,73,1,3000,0,10,0.2689,200,1,0,8,18,1
2,2,74,1,3000,0,5,0.0293,300,1,0,10,14,1
2,2,75,1,3000,0,9,0.1824,300,1,0,5,18,1
2,2,76,2,3000,0,7,0.0759,300,1,0,9,17,1
2,2,77,1,3000,0,5,0.0293,300,1,0,7,16,1
2,2,78,1,3000,1,10,0.2689,100,1,0,5,25,1
2,2,79,2,3000,0,10,0.2689,100,1,1,10,27,1
2,2,80,1,3000,1,15,0.8176,100,1,0,10,21,1
2,2,81,3,3000,0,5,0.0293,200,1,1,15,45,1
2,2,82,1,3000,0,5,0.0293,300,1,0,5,16,1
2,2,83,3,3000,0,9,0.1824,200,1,0,5,12,1
2,2,84,1,3000,0,9,0.1824,100,1,0,9,8,1
2,2,85,1,3000,0,7,0.0759,200,1,0,9,12,1
2,2,86,1,3000,1,20,0.982,100,1,0,7,16,1
2,2,87,2,3000,0,5,0.0293,200,1,1,20,28,1
2,2,88,2,3000,0,11,0.3775,100,1,0,5,18,1
2,2,89,3,3000,0,7,0.0759,200,1,0,11,52,1
2,2,90,1,3000,0,4,0.018,300,1,0,7,34,1
2,2,91,2,7000,0,9,0.1824,200,1,0,4,14,1
2,2,92,1,7000,0,9,0.1824,200,1,0,9,14,1
2,2,93,1,7000,0,12,0.5,100,1,0,9,28,1
2,2,94,2,7000,0,5,0.0293,300,1,0,12,17,1
2,2,95,3,7000,0,6,0.0474,200,1,0,5,13,1
2,2,96,1,7000,0,6,0.0474,300,1,0,6,13,1
2,2,97,1,7000,1,10,0.2689,100,1,0,6,38,1
2,2,98,2,7000,0,4,0.018,300,1,1,10,19,1
2,2,99,1,7000,0,10,0.2689,200,1,0,4,17,1
2,2,100,3,7000,0,6,0.0474,300,1,0,10,28,1
2,2,101,2,7000,0,6,0.0474,300,1,0,6,12,1
2,2,102,1,7000,0,7,0.0759,200,1,0,6,24,1
2,2,103,1,7000,0,11,0.3775,100,1,0,7,16,1
2,2,104,2,7000,0,10,0.2689,200,1,0,11,14,1
2,2,105,3,7000,0,6,0.0474,200,1,0,10,24,1
2,2,106,3,7000,0,6,0.0474,300,1,0,6,32,1
2,2,107,1,7000,0,11,0.3775,100,1,0,6,17,1
2,2,108,2,7000,0,8,0.1192,200,1,0,11,11,1
2,2,109,1,7000,0,6,0.0474,200,1,0,8,15,1
2,2,110,1,7000,0,9,0.1824,300,1,0,6,14,1
2,2,111,3,7000,0,6,0.0474,200,1,0,9,8,1
2,2,112,3,7000,3,9,0.1824,300,1,0,6,10,1
2,2,113,2,7000,0,11,0.3775,100,1,3,9,18,1
2,2,114,1,7000,1,11,0.3775,100,1,0,11,27,1
2,2,115,3,7000,0,5,0.0293,200,1,1,11,17,1
2,2,116,3,7000,0,13,0.6225,100,1,0,5,15,1
2,2,117,1,7000,0,11,0.3775,200,1,0,13,18,1
2,2,118,2,7000,0,11,0.3775,100,1,0,11,10,1
2,2,119,2,7000,0,5,0.0293,200,1,0,11,NaN,1
2,2,120,2,7000,0,8,0.1192,100,1,0,5,NaN,1
2,2,121,3,3000,3,10,0.2689,100,1,0,8,NaN,1
2,2,122,2,3000,0,10,0.2689,100,1,3,10,NaN,1
2,2,123,1,3000,0,13,0.6225,100,1,0,10,NaN,1
2,2,124,1,3000,0,6,0.0474,300,1,0,13,NaN,1
2,2,125,2,3000,0,6,0.0474,300,1,0,6,NaN,1
2,2,126,1,3000,0,9,0.1824,100,1,0,6,NaN,1
2,2,127,2,3000,0,9,0.1824,100,1,0,9,NaN,1
2,2,128,3,3000,3,10,0.2689,200,1,0,9,29,1
2,2,129,2,3000,0,7,0.0759,200,1,3,10,12,1
2,2,130,3,3000,0,15,0.8176,100,1,0,7,11,1
2,2,131,1,3000,1,13,0.6225,100,1,0,15,15,1
2,2,132,1,3000,0,12,0.5,100,1,1,13,8,1
2,2,133,2,3000,2,8,0.1192,200,1,0,12,16,1
2,2,134,1,3000,1,11,0.3775,100,1,2,8,20,1
2,2,135,3,3000,0,4,0.018,200,1,1,11,27,1
2,2,136,2,3000,0,11,0.3775,100,1,0,4,14,1
2,2,137,3,3000,0,14,0.7311,100,1,0,11,13,1
2,2,138,1,3000,1,14,0.7311,300,1,0,14,16,1
2,2,139,3,3000,0,6,0.0474,300,1,1,14,12,1
2,2,140,2,3000,0,10,0.2689,100,1,0,6,16,1
2,2,141,2,3000,2,16,0.8808,100,1,0,10,17,1
2,2,142,1,3000,1,13,0.6225,100,1,2,16,10,1
2,2,143,3,3000,0,7,0.0759,200,1,1,13,12,1
2,2,144,2,3000,0,6,0.0474,300,1,0,7,13,1
2,2,145,1,3000,1,10,0.2689,300,1,0,6,11,1
2,2,146,1,3000,0,5,0.0293,200,1,1,10,7,1
2,2,147,2,3000,0,6,0.0474,300,1,0,5,14,1
2,2,148,2,3000,0,7,0.0759,300,1,0,6,36,1
2,2,149,1,3000,1,13,0.6225,200,1,0,7,21,1
2,2,150,1,3000,0,10,0.2689,200,1,1,13,22,1
2,2,151,1,5000,1,18,0.9526,200,1,0,10,42,1
2,2,152,3,5000,3,19,0.9707,100,1,1,18,15,1
2,2,153,3,5000,3,14,0.7311,100,1,3,19,38,1
2,2,154,3,5000,3,13,0.6225,100,1,3,14,11,1
2,2,155,3,5000,3,13,0.6225,100,1,3,13,19,1
2,2,156,3,5000,0,7,0.0759,300,1,3,13,37,1
2,2,157,1,5000,0,7,0.0759,300,1,0,7,11,1
2,2,158,3,5000,0,9,0.1824,200,1,0,7,27,1
2,2,159,1,5000,0,11,0.3775,300,1,0,9,18,1
2,2,160,2,5000,0,11,0.3775,100,1,0,11,21,1
2,2,161,1,5000,1,15,0.8176,300,1,0,11,19,1
2,2,162,3,5000,3,8,0.1192,300,1,1,15,31,1
2,2,163,2,5000,0,16,0.8808,100,1,3,8,12,1
2,2,164,2,5000,0,10,0.2689,300,1,0,16,22,1
2,2,165,1,5000,0,7,0.0759,200,1,0,10,18,1
2,2,166,2,5000,2,17,0.9241,100,1,0,7,26,1
2,2,167,1,5000,1,15,0.8176,100,1,2,17,53,1
2,2,168,3,5000,0,10,0.2689,300,1,1,15,30,1
2,2,169,2,5000,2,17,0.9241,100,1,0,10,16,1
2,2,170,2,5000,2,11,0.3775,100,1,2,17,17,1
2,2,171,3,5000,0,9,0.1824,200,1,2,11,45,1
2,2,172,2,5000,0,10,0.2689,200,1,0,9,16,1
2,2,173,1,5000,0,9,0.1824,300,1,0,10,20,1
2,2,174,2,5000,2,25,0.9985,100,1,0,9,28,1
2,2,175,2,5000,0,6,0.0474,200,1,2,25,51,1
2,2,176,1,5000,1,14,0.7311,100,1,0,6,19,1
2,2,177,3,5000,3,12,0.5,100,1,1,14,33,1
2,2,178,3,5000,0,12,0.5,100,1,3,12,14,1
2,2,179,2,5000,0,8,0.1192,200,1,0,12,11,1
2,2,180,1,5000,0,6,0.0474,200,1,0,8,23,1
2,2,181,3,3000,0,5,0.0293,300,1,0,6,15,1
2,2,182,2,3000,2,15,0.8176,100,1,0,5,11,1
2,2,183,2,3000,0,8,0.1192,200,1,2,15,36,1
2,2,184,2,3000,0,10,0.2689,200,1,0,8,14,1
2,2,185,3,3000,3,11,0.3775,300,1,0,10,24,1
2,2,186,2,3000,2,10,0.2689,300,1,3,11,22,1
2,2,187,1,3000,0,8,0.1192,300,1,2,10,10,1
2,2,188,1,3000,1,14,0.7311,300,1,0,8,14,1
2,2,189,1,3000,1,11,0.3775,300,1,1,14,11,1
2,2,190,3,3000,3,10,0.2689,200,1,1,11,20,1
2,2,191,3,3000,0,11,0.3775,100,1,3,10,28,1
2,2,192,2,3000,0,8,0.1192,100,1,0,11,27,1
2,2,193,3,3000,0,7,0.0759,300,1,0,8,16,1
2,2,194,2,3000,0,7,0.0759,300,1,0,7,17,1
2,2,195,1,3000,1,14,0.7311,100,1,0,7,14,1
